machine,timestamp,createSeq,copied,ra,participantID,key,value
93,1409345979223,771,0,sc,900099386,assess.DAlSchool3,Yes
93,1409345979957,772,0,sc,900099386,survey.page.assess,DAlSchool4
93,1409345994159,773,0,sc,900099386,assess.DAlSchool4,No
93,1409345994862,774,0,sc,900099386,survey.page.assess,DAlTrouble1
93,1409345999690,775,0,sc,900099386,assess.DAlTrouble1,No
93,1409346000284,776,0,sc,900099386,survey.page.assess,DAlTrouble2
93,1409346006612,777,0,sc,900099386,assess.DAlTrouble2,No
93,1409346007221,778,0,sc,900099386,survey.page.assess,DAlImportant1
93,1409346015393,779,0,sc,900099386,assess.DAlImportant1,No
93,1409346015971,780,0,sc,900099386,survey.page.assess,DAlImportant2
93,1409346029065,781,0,sc,900099386,survey.page.assess,!back
93,1409346033034,782,0,sc,900099386,survey.page.assess,DAlImportant2
93,1409346059455,783,0,sc,900099386,survey.page.assess,!back
93,1409346072112,784,0,sc,900099386,survey.page.assess,DAlImportant2
93,1409346080737,785,0,sc,900099386,survey.page.assess,!back
93,1409346104424,786,0,sc,900099386,survey.page.assess,DAlImportant2
93,1409346107440,787,0,sc,900099386,assess.DAlImportant2,No
93,1409346108158,788,0,sc,900099386,survey.page.assess,DAlArgue1
93,1409346112895,789,0,sc,900099386,assess.DAlArgue1,No
93,1409346113660,790,0,sc,900099386,survey.page.assess,DAlArgue2
93,1409346121972,791,0,sc,900099386,survey.page.assess,!back
93,1409346127394,792,0,sc,900099386,survey.page.assess,DAlArgue2
93,1409346136832,793,0,sc,900099386,survey.page.assess,!back
93,1409346172020,794,0,sc,900099386,survey.page.assess,DAlArgue2
93,1409346172941,795,0,sc,900099386,assess.DAlArgue2,No
93,1409346173503,796,0,sc,900099386,survey.page.assess,DAlFriend1
93,1409346181941,797,0,sc,900099386,assess.DAlFriend1,No
93,1409346182755,798,0,sc,900099386,survey.page.assess,DAlFriend2
93,1409346194003,799,0,sc,900099386,survey.page.assess,!back
93,1409346213582,800,0,sc,900099386,survey.page.assess,DAlFriend2
93,1409346214628,801,0,sc,900099386,assess.DAlFriend2,No
93,1409346215113,802,0,sc,900099386,survey.page.assess,DAlFight1
93,1409346218456,803,0,sc,900099386,assess.DAlFight1,No
93,1409346219175,804,0,sc,900099386,survey.page.assess,DAlFight2
93,1409346230410,805,0,sc,900099386,assess.DAlFight2,No
93,1409346231222,806,0,sc,900099386,survey.page.assess,DAlFight3
93,1409346249535,807,0,sc,900099386,assess.DAlFight3,No
93,1409346250175,808,0,sc,900099386,survey.page.assess,DAlHurt1
93,1409346256316,809,0,sc,900099386,assess.DAlHurt1,No
93,1409346257050,810,0,sc,900099386,survey.page.assess,DAlHurt2
93,1409346261738,811,0,sc,900099386,assess.DAlHurt2,No
93,1409346274411,812,0,sc,900099386,survey.start,assess
93,1409346287739,813,0,sc,900099386,assess.DAlHurt2,Yes
93,1409346288488,814,0,sc,900099386,survey.page.assess,DAlPolice1
93,1409346289676,815,0,sc,900099386,assess.DAlPolice1,No
93,1409346290535,816,0,sc,900099386,survey.page.assess,DAlPolice2
93,1409346296378,817,0,sc,900099386,assess.DAlPolice2,No
93,1409346297034,818,0,sc,900099386,survey.page.assess,DAlOften
93,1409346302425,819,0,sc,900099386,assess.DAlOften,No
93,1409346302941,820,0,sc,900099386,survey.page.assess,DAlTime
93,1409346306488,821,0,sc,900099386,assess.DAlTime,No
93,1409346307020,822,0,sc,900099386,survey.page.assess,DAlYrQuitTry1
93,1409346314645,823,0,sc,900099386,assess.DAlYrQuitTry1,No
93,1409346315159,824,0,sc,900099386,survey.page.assess,DAlYrQuitTry2
93,1409346325113,825,0,sc,900099386,assess.DAlYrQuitTry2,No
93,1409346329992,826,0,sc,900099386,survey.start,assess
93,1409346331503,827,0,sc,900099386,assess.DAlYrQuitTry2,Yes
93,1409346332456,828,0,sc,900099386,survey.page.assess,DAlYrQuit
93,1409346337754,829,0,sc,900099386,assess.DAlYrQuit,No
93,1409346339253,830,0,sc,900099386,survey.page.assess,DAlYrToler1
93,1409346353441,831,0,sc,900099386,assess.DAlYrToler1,No
93,1409346354081,832,0,sc,900099386,survey.page.assess,DAlYrToler2
93,1409346358161,833,0,sc,900099386,assess.DAlYrToler2,No
93,1409346358878,834,0,sc,900099386,survey.page.assess,DAlYrHangov
93,1409346364035,835,0,sc,900099386,assess.DAlYrHangov,No
93,1409346364691,836,0,sc,900099386,survey.page.assess,DAlYrTime
93,1409346368128,837,0,sc,900099386,assess.DAlYrTime,No
93,1409346368769,838,0,sc,900099386,survey.page.assess,DAlYrPlan
93,1409346376004,839,0,sc,900099386,assess.DAlYrPlan,No
93,1409346376691,840,0,sc,900099386,survey.page.assess,DAlYrUrge
93,1409346384472,841,0,sc,900099386,assess.DAlYrUrge,No
93,1409346385300,842,0,sc,900099386,survey.page.assess,DAlThink
93,1409346392457,843,0,sc,900099386,assess.DAlThink,No
93,1409346393159,844,0,sc,900099386,survey.page.assess,DAlYrActivity
93,1409346404488,845,0,sc,900099386,assess.DAlYrActivity,No
93,1409346405206,846,0,sc,900099386,survey.page.assess,DAlYrHealth1
93,1409346409753,847,0,sc,900099386,assess.DAlYrHealth1,No
93,1409346410425,848,0,sc,900099386,survey.page.assess,DAlYrHealth2
93,1409346415488,849,0,sc,900099386,assess.DAlYrHealth2,No
93,1409346419161,850,0,sc,900099386,survey.start,assess
93,1409346433974,851,0,sc,900099386,survey.start,assess
93,1409346435925,852,0,sc,900099386,assess.DAlYrHealth2,Yes
93,1409346437488,853,0,sc,900099386,survey.page.assess,DAlYrSad1
93,1409346439956,854,0,sc,900099386,assess.DAlYrSad1,No
93,1409346440769,855,0,sc,900099386,survey.page.assess,DAlYrSad2
93,1409346445675,856,0,sc,900099386,assess.DAlYrSad2,No
93,1409346452145,857,0,sc,900099386,survey.start,assess
93,1409346455629,858,0,sc,900099386,assess.DAlYrSad2,Yes
93,1409346456395,859,0,sc,900099386,survey.page.assess,DAlYrSick
93,1409346464254,860,0,sc,900099386,assess.DAlYrSick,No
93,1409346464957,861,0,sc,900099386,survey.page.assess,DAlYrWorry
93,1409346476442,862,0,sc,900099386,assess.DAlYrWorry,No
93,1409346477035,863,0,sc,900099386,survey.page.assess,DAlYrRestless
93,1409346481598,864,0,sc,900099386,assess.DAlYrRestless,No
93,1409346482096,865,0,sc,900099386,survey.page.assess,DAlYrHeart
93,1409346485941,866,0,sc,900099386,assess.DAlYrHeart,No
93,1409346486815,867,0,sc,900099386,survey.page.assess,DAlYrVomit
93,1409346494049,868,0,sc,900099386,assess.DAlYrVomit,No
93,1409346494643,869,0,sc,900099386,survey.page.assess,DAlYrSleep
93,1409346501799,870,0,sc,900099386,assess.DAlYrSleep,No
93,1409346502315,871,0,sc,900099386,survey.page.assess,DAlYrHead
93,1409346505410,872,0,sc,900099386,assess.DAlYrHead,No
93,1409346505924,873,0,sc,900099386,survey.page.assess,DAlYrSweat
93,1409346516127,874,0,sc,900099386,assess.DAlYrSweat,No
93,1409346516612,875,0,sc,900099386,survey.page.assess,DAlYrWeak
93,1409346519190,876,0,sc,900099386,assess.DAlYrWeak,No
93,1409346519737,877,0,sc,900099386,survey.page.assess,DAlYrSeizure
93,1409346527112,878,0,sc,900099386,assess.DAlYrSeizure,No
93,1409346527612,879,0,sc,900099386,survey.page.assess,DAlYrShake
93,1409346530080,880,0,sc,900099386,assess.DAlYrShake,No
93,1409346530674,881,0,sc,900099386,survey.page.assess,DAlYrTwitch
93,1409346533393,882,0,sc,900099386,assess.DAlYrTwitch,No
93,1409346533909,883,0,sc,900099386,survey.page.assess,DAlYrHear
93,1409346537940,884,0,sc,900099386,assess.DAlYrHear,No
93,1409346538425,885,0,sc,900099386,survey.page.assess,DAlYrSickUse
93,1409346542801,886,0,sc,900099386,assess.DAlYrSickUse,No
93,1409346543285,887,0,sc,900099386,survey.page.assess,DAlYrRemember1
93,1409346547784,888,0,sc,900099386,assess.DAlYrRemember1,No
93,1409346548425,889,0,sc,900099386,survey.page.assess,DAlYrRemember2
93,1409346555349,890,0,sc,900099386,assess.DAlYrRemember2,No
93,1409346556176,891,0,sc,900099386,survey.page.assess,DAlYrCaretaker1
93,1409346566613,892,0,sc,900099386,assess.DAlYrCaretaker1,No
93,1409346567192,893,0,sc,900099386,survey.page.assess,DAlYrCaretaker2
93,1409346578708,894,0,sc,900099386,assess.DAlYrCaretaker2,"Don't know"
93,1409346579207,895,0,sc,900099386,survey.page.assess,DAlYrFamily1
93,1409346585332,896,0,sc,900099386,assess.DAlYrFamily1,No
93,1409346585878,897,0,sc,900099386,survey.page.assess,DAlYrFamily2
93,1409346599441,898,0,sc,900099386,assess.DAlYrFamily2,"Hardly ever"
93,1409346600066,899,0,sc,900099386,survey.page.assess,DAlYrFriends1
93,1409346606675,900,0,sc,900099386,assess.DAlYrFriends1,No
93,1409346607285,901,0,sc,900099386,survey.page.assess,DAlYrFriends2
93,1409346615332,902,0,sc,900099386,assess.DAlYrFriends2,"Hardly ever"
93,1409346616082,903,0,sc,900099386,survey.page.assess,DAlYrSchool1
93,1409346622487,904,0,sc,900099386,assess.DAlYrSchool1,No
93,1409346623191,905,0,sc,900099386,survey.page.assess,DAlYrSchool2
93,1409346631987,906,0,sc,900099386,assess.DAlYrSchool2,"Not too bad"
93,1409346634707,907,0,sc,900099386,survey.page.assess,DAlYrTeach1
93,1409346639520,908,0,sc,900099386,assess.DAlYrTeach1,No
93,1409346640238,909,0,sc,900099386,survey.page.assess,DAlYrTeach2
93,1409346645176,910,0,sc,900099386,assess.DAlYrTeach2,"Hardly ever"
93,1409346645832,911,0,sc,900099386,survey.page.assess,DAlYrUpset1
93,1409346650003,912,0,sc,900099386,assess.DAlYrUpset1,No
93,1409346652082,913,0,sc,900099386,survey.page.assess,DAlYrUpset2
93,1409346655457,914,0,sc,900099386,assess.DAlYrUpset2,"Not too bad"
93,1409346656769,915,0,sc,900099386,survey.page.assess,DAlYrMeeting
93,1409346659895,916,0,sc,900099386,assess.DAlYrMeeting,No
93,1409346660395,917,0,sc,900099386,survey.page.assess,AuOften
93,1409346687612,918,0,sc,900099386,assess.AuOften,"Monthly or less"
93,1409346689628,919,0,sc,900099386,assess.AuOften,"2-4 times a month"
93,1409346690191,920,0,sc,900099386,survey.page.assess,AuNumDrinks
93,1409346709222,921,0,sc,900099386,assess.AuNumDrinks,"1 or 2"
93,1409346709941,922,0,sc,900099386,survey.page.assess,AuSixOcc
93,1409346713160,923,0,sc,900099386,assess.AuSixOcc,Never
93,1409346713832,924,0,sc,900099386,survey.page.assess,AuUnableStop
93,1409346718269,925,0,sc,900099386,assess.AuUnableStop,Never
93,1409346718832,926,0,sc,900099386,survey.page.assess,AuFailExpec
93,1409346726738,927,0,sc,900099386,assess.AuFailExpec,Never
93,1409346727270,928,0,sc,900099386,survey.page.assess,AuNeed
93,1409346732535,929,0,sc,900099386,assess.AuNeed,Never
93,1409346733222,930,0,sc,900099386,survey.page.assess,AuGuilt
93,1409346739581,931,0,sc,900099386,assess.AuGuilt,Never
93,1409346740176,932,0,sc,900099386,survey.page.assess,AuRememb
93,1409346744957,933,0,sc,900099386,assess.AuRememb,Never
93,1409346746582,934,0,sc,900099386,survey.page.assess,AuInjury
93,1409346750112,935,0,sc,900099386,assess.AuInjury,No
93,1409346750676,936,0,sc,900099386,survey.page.assess,AuConcern
93,1409346754534,937,0,sc,900099386,assess.AuConcern,No
93,1409346755269,938,0,sc,900099386,survey.page.assess,HonTriedQuit
93,1409346779769,939,0,sc,900099386,assess.HonTriedQuit,No
93,1409346782113,940,0,sc,900099386,survey.page.assess,HonHardQuit
93,1409346784128,941,0,sc,900099386,assess.HonHardQuit,No
93,1409346784722,942,0,sc,900099386,survey.page.assess,HonAddicted
93,1409346786660,943,0,sc,900099386,assess.HonAddicted,No
93,1409346787207,944,0,sc,900099386,survey.page.assess,HonCrave
93,1409346789457,945,0,sc,900099386,assess.HonCrave,No
93,1409346790113,946,0,sc,900099386,survey.page.assess,HonNeed
93,1409346793723,947,0,sc,900099386,assess.HonNeed,No
93,1409346794160,948,0,sc,900099386,survey.page.assess,HonPlace
93,1409346796238,949,0,sc,900099386,assess.HonPlace,No
93,1409346796691,950,0,sc,900099386,survey.page.assess,HonConcentrate
93,1409346799331,951,0,sc,900099386,assess.HonConcentrate,No
93,1409346799754,952,0,sc,900099386,survey.page.assess,HonIrritable
93,1409346802722,953,0,sc,900099386,assess.HonIrritable,No
93,1409346803128,954,0,sc,900099386,survey.page.assess,HonUrge
93,1409346804738,955,0,sc,900099386,assess.HonUrge,No
93,1409346805191,956,0,sc,900099386,survey.page.assess,HonRestless
93,1409346808176,957,0,sc,900099386,assess.HonRestless,No
93,1409346808660,958,0,sc,900099386,survey.page.assess,DaMedReason
93,1409346812207,959,0,sc,900099386,assess.DaMedReason,No
93,1409346812675,960,0,sc,900099386,survey.page.assess,DaMultiple
93,1409346815409,961,0,sc,900099386,assess.DaMultiple,No
93,1409346815878,962,0,sc,900099386,survey.page.assess,DaStop
93,1409346819784,963,0,sc,900099386,assess.DaStop,No
93,1409346820268,964,0,sc,900099386,survey.page.assess,DaBlackout
93,1409346823987,965,0,sc,900099386,assess.DaBlackout,No
93,1409346824472,966,0,sc,900099386,survey.page.assess,DaGuilty
93,1409346828519,967,0,sc,900099386,assess.DaGuilty,No
93,1409346828941,968,0,sc,900099386,survey.page.assess,DaFamily1
93,1409346832503,969,0,sc,900099386,assess.DaFamily1,No
93,1409346833002,970,0,sc,900099386,survey.page.assess,DaFamily2
93,1409346835737,971,0,sc,900099386,assess.DaFamily2,No
93,1409346836206,972,0,sc,900099386,survey.page.assess,DaIllegal
93,1409346839299,973,0,sc,900099386,assess.DaIllegal,No
93,1409346839924,974,0,sc,900099386,survey.page.assess,DaWithdraw
93,1409346849363,975,0,sc,900099386,assess.DaWithdraw,No
93,1409346849893,976,0,sc,900099386,survey.page.assess,DaStrongMjDaStrongMj
93,1409346858347,977,0,sc,900099386,assess.DaStrongMjDaStrongMj,No
93,1409346858894,978,0,sc,900099386,survey.page.assess,DaWantedMjDaWantedMj
93,1409346863565,979,0,sc,900099386,assess.DaWantedMjDaWantedMj,No
93,1409346864050,980,0,sc,900099386,survey.page.assess,DaStrongDesire
93,1409346870362,981,0,sc,900099386,assess.DaStrongDesire,No
93,1409346870862,982,0,sc,900099386,survey.page.assess,"DaWanted "
93,1409346874551,983,0,sc,900099386,"assess.DaWanted ",No
93,1409346875081,984,0,sc,900099386,survey.page.assess,DaMedProb
93,1409346880097,985,0,sc,900099386,assess.DaMedProb,No
93,1409346880628,986,0,sc,900099386,survey.page.assess,DaHelp
93,1409346883973,987,0,sc,900099386,assess.DaHelp,No
93,1409346884473,988,0,sc,900099386,survey.page.assess,"DaHospital "
93,1409346888113,989,0,sc,900099386,"assess.DaHospital ",No
93,1409346888769,990,0,sc,900099386,survey.page.assess,"DaTreatment "
93,1409346893659,991,0,sc,900099386,"assess.DaTreatment ",No
93,1409346894301,992,0,sc,900099386,survey.page.assess,DaOutPatTreat
93,1409346924176,993,0,sc,900099386,assess.DaOutPatTreat,No
93,1409346925050,994,0,sc,900099386,survey.page.assess,90UseHurt
93,1409346943847,995,0,sc,900099386,assess.90UseHurt,Never
93,1409346944487,996,0,sc,900099386,survey.page.assess,90PaySteal
93,1409346951596,997,0,sc,900099386,assess.90PaySteal,Never
93,1409346952315,998,0,sc,900099386,survey.page.assess,90PayFavor
93,1409346960800,999,0,sc,900099386,assess.90PayFavor,Never
93,1409346961362,1000,0,sc,900099386,survey.page.assess,90PaySold
93,1409346964315,1001,0,sc,900099386,assess.90PaySold,Never
93,1409346964815,1002,0,sc,900099386,survey.page.assess,90PayIllegal
93,1409346967627,1003,0,sc,900099386,assess.90PayIllegal,Never
93,1409346968144,1004,0,sc,900099386,survey.page.assess,90UseAccident
93,1409346971174,1005,0,sc,900099386,assess.90UseAccident,Never
93,1409346971768,1006,0,sc,900099386,survey.page.assess,90UseFight
93,1409346975768,1007,0,sc,900099386,assess.90UseFight,Never
93,1409346976254,1008,0,sc,900099386,survey.page.assess,90UseSchool
93,1409346980909,1009,0,sc,900099386,assess.90UseSchool,Never
93,1409346981301,1010,0,sc,900099386,survey.page.assess,90UseTrouble
93,1409346987565,1011,0,sc,900099386,assess.90UseTrouble,Never
93,1409346988893,1012,0,sc,900099386,survey.page.assess,90UseCrime
93,1409346992331,1013,0,sc,900099386,assess.90UseCrime,Never
93,1409346992847,1014,0,sc,900099386,survey.page.assess,90UseAbsence
93,1409346996456,1015,0,sc,900099386,assess.90UseAbsence,Never
93,1409346996971,1016,0,sc,900099386,survey.page.assess,FrAlc
93,1409347006456,1017,0,sc,900099386,assess.FrAlc,"A few"
93,1409347007894,1018,0,sc,900099386,assess.FrAlc,Some
93,1409347008426,1019,0,sc,900099386,survey.page.assess,FrTob
93,1409347016707,1020,0,sc,900099386,assess.FrTob,"A few"
93,1409347017285,1021,0,sc,900099386,survey.page.assess,FrMJ
93,1409347020206,1022,0,sc,900099386,assess.FrMJ,Most
93,1409347020926,1023,0,sc,900099386,survey.page.assess,FrRx
93,1409347024863,1024,0,sc,900099386,assess.FrRx,"A few"
93,1409347025519,1025,0,sc,900099386,survey.page.assess,FrMedAmount
93,1409347030098,1026,0,sc,900099386,assess.FrMedAmount,"A few"
93,1409347030613,1027,0,sc,900099386,survey.page.assess,FrDrug
93,1409347049254,1028,0,sc,900099386,assess.FrDrug,"A few"
93,1409347050160,1029,0,sc,900099386,survey.page.assess,90RideDrink
93,1409347059410,1030,0,sc,900099386,assess.90RideDrink,"Not at all"
93,1409347060020,1031,0,sc,900099386,survey.page.assess,90RideDrug
93,1409347063238,1032,0,sc,900099386,assess.90RideDrug,"Not at all"
93,1409347063849,1033,0,sc,900099386,survey.page.assess,90RideAdult
93,1409347072160,1034,0,sc,900099386,assess.90RideAdult,No
93,1409347072786,1035,0,sc,900099386,survey.page.assess,90RidePeer
93,1409347080550,1036,0,sc,900099386,assess.90RidePeer,No
93,1409347082535,1037,0,sc,900099386,survey.page.assess,!back
93,1409347088051,1038,0,sc,900099386,assess.90RideAdult,Yes
93,1409347088847,1039,0,sc,900099386,survey.page.assess,90RidePeer
93,1409347093551,1040,0,sc,900099386,survey.page.assess,90RideFamily
93,1409347097754,1041,0,sc,900099386,assess.90RideFamily,No
93,1409347098363,1042,0,sc,900099386,survey.page.assess,12DriveAlc
93,1409347111816,1043,0,sc,900099386,assess.12DriveAlc,-1
93,1409347113081,1044,0,sc,900099386,assess.12DriveAlc,-10
93,1409347114988,1045,0,sc,900099386,assess.12DriveAlc,-1
93,1409347115378,1047,0,sc,900099386,assess.12DriveAlc,
93,1409347116113,1048,0,sc,900099386,assess.12DriveAlc,0
93,1409347117176,1049,0,sc,900099386,survey.page.assess,"12Drive Drugs"
93,1409347127816,1050,0,sc,900099386,assess.12DriveDrugs,0
93,1409347130894,1051,0,sc,900099386,survey.page.assess,PHCigOcc
93,1409347146566,1052,0,sc,900099386,assess.PHCigOcc,"Great Risk"
93,1409347146988,1053,0,sc,900099386,survey.page.assess,PHCigReg
93,1409347151349,1054,0,sc,900099386,assess.PHCigReg,"Great Risk"
93,1409347151816,1055,0,sc,900099386,survey.page.assess,PHAlcOcc
93,1409347163035,1056,0,sc,900099386,assess.PHAlcOcc,"Slight Risk"
93,1409347163769,1057,0,sc,900099386,survey.page.assess,PHAlcReg
93,1409347170863,1058,0,sc,900099386,assess.PHAlcReg,"Moderate Risk"
93,1409347171503,1059,0,sc,900099386,survey.page.assess,PHAlcBinge
93,1409347185458,1060,0,sc,900099386,assess.PHAlcBinge,"Great Risk"
93,1409347185909,1061,0,sc,900099386,survey.page.assess,PHMJOcc
93,1409347191832,1062,0,sc,900099386,assess.PHMJOcc,"Slight Risk"
93,1409347192566,1063,0,sc,900099386,survey.page.assess,PHMJReg
93,1409347196270,1064,0,sc,900099386,assess.PHMJReg,"Moderate Risk"
93,1409347197238,1065,0,sc,900099386,survey.page.assess,PHSniffReg
93,1409347201191,1066,0,sc,900099386,assess.PHSniffReg,"Great Risk"
93,1409347201847,1067,0,sc,900099386,survey.page.assess,PHRxReg
93,1409347211551,1068,0,sc,900099386,assess.PHRxReg,"Great Risk"
93,1409347212457,1069,0,sc,900099386,survey.page.assess,PHRideOnce
93,1409347216097,1070,0,sc,900099386,assess.PHRideOnce,"Great Risk"
93,1409347216581,1071,0,sc,900099386,survey.page.assess,PHRideSeveral
93,1409347219675,1072,0,sc,900099386,assess.PHRideSeveral,"Great Risk"
93,1409347220129,1073,0,sc,900099386,survey.page.assess,PHDriveOnce
93,1409347224691,1074,0,sc,900099386,assess.PHDriveOnce,"Great Risk"
93,1409347225097,1075,0,sc,900099386,survey.page.assess,PHDriveSeveral
93,1409347692253,1076,0,ls,900099386,survey.start,assess
93,1409412118724,0,0,ls,900099386,survey.start,assess
93,1409412192316,1,0,ls,900029310,survey.start,assess
93,1409412203597,2,0,ls,900029310,assess.ImpCutAlc,9
93,1409412204675,3,0,ls,900029310,survey.page.assess,ConfCutAlc
93,1409412206706,4,0,ls,900029310,assess.ConfCutAlc,1
93,1409412515660,5,0,ls,900109396,id,900109396
93,1409412515661,6,0,ls,900109396,site,TST
93,1409412515831,7,0,ls,900109396,status,"00No Demograhics"
93,1409412520707,8,0,ls,900109396,survey.start,demographics
93,1409412523411,9,0,ls,900109396,demographics.fname,a
93,1409412523425,10,0,ls,900109396,demographics.fname,al
93,1409412525207,11,0,ls,900109396,demographics.fname,alc
93,1409412527191,13,0,ls,900109396,demographics.lname,no
93,1409412529192,15,0,ls,900109396,demographics.lname,noMj
93,1409412531645,16,0,ls,900109396,demographics.mrn,1
93,1409412536988,17,0,ls,900109396,demographics.dob,
93,1409412540333,18,0,ls,900109396,demographics.dob,
93,1409412541551,19,0,ls,900109396,demographics.dob,
93,1409412542253,20,0,ls,900109396,demographics.dob,
93,1409412543472,21,0,ls,900109396,demographics.dob,
93,1409412543801,22,0,ls,900109396,demographics.dob,
93,1409412543958,23,0,ls,900109396,demographics.dob,
93,1409412544176,24,0,ls,900109396,demographics.dob,2002-08-08
93,1409412546910,25,0,ls,900109396,demographics.gender,Female
93,1409412548145,26,0,ls,900109396,demographics.established,No
93,1409412553190,27,0,ls,900109396,demographics.mailed,No
93,1409412556550,28,0,ls,900109396,survey.start,visit
93,1409412561675,29,0,ls,900109396,visit.Asked,Yes
93,1409412562222,30,0,ls,900109396,survey.page.visit,Response
93,1409412563065,31,0,ls,900109396,visit.Response,Agree
93,1409413034893,0,0,ls,900029310,survey.start,assess
93,1409413046800,1,0,ls,900109396,survey.start,visit
93,1409413144160,0,0,ls,900109396,survey.start,visit
93,1409413149283,1,0,ls,900109396,survey.start,contact
93,1409413159674,2,0,ls,900109396,contact.EmailAddress1,a
93,1409413166690,3,0,ls,900109396,survey.page.contact,schoolGrade
93,1409413170175,4,0,ls,900109396,contact.schoolGrade,"6th grade"
93,1409413171112,5,0,ls,900109396,survey.page.contact,hispanic
93,1409413172925,6,0,ls,900109396,contact.hispanic,Yes
93,1409413173597,7,0,ls,900109396,survey.page.contact,race
93,1409413177096,8,0,ls,900109396,contact.race,White
93,1409413178300,9,0,ls,900109396,survey.page.contact,parentHome
93,1409413179534,10,0,ls,900109396,contact.parentHome,"None or Foster care"
93,1409413180112,11,0,ls,900109396,survey.page.contact,parentEduca
93,1409413182394,12,0,ls,900109396,contact.parentEducation,"Business, trade, or vocational school after high school"
93,1409413183129,13,0,ls,900109396,survey.page.contact,PermitLicense
93,1409413184706,14,0,ls,900109396,contact.PermitLicense,"No, neither"
93,1409413185315,15,0,ls,900109396,survey.page.contact,NumberCars
93,1409413187441,16,0,ls,900109396,contact.NumberCars,"Three or more"
93,1409413188113,17,0,ls,900109396,status,"06No Screen"
93,1409413188159,18,0,ls,900109396,survey.page.contact,end
93,1409413190738,19,0,ls,900109396,survey.start,screen
93,1409413190754,20,0,ls,900109396,screen.age,12
93,1409413190831,21,0,ls,900109396,survey.page.screen,Welcome
93,1409413192362,22,0,ls,900109396,survey.page.screen,YrUseFriends
93,1409413197129,23,0,ls,900109396,screen.AlcYrUseFriends,Yes
93,1409413202800,24,0,ls,900109396,screen.TobUseFriends,No
93,1409413203722,25,0,ls,900109396,screen.MjYrUseFriends,Yes
93,1409413205535,26,0,ls,900109396,screen.DrugYrUseFriends,Yes
93,1409413206691,27,0,ls,900109396,survey.page.screen,AlcUseEver
93,1409413207864,28,0,ls,900109396,screen.AlcUseEver,No
93,1409413208473,29,0,ls,900109396,survey.page.screen,TobUseEver
93,1409413209144,30,0,ls,900109396,screen.TobUseEver,No
93,1409413209755,31,0,ls,900109396,survey.page.screen,MjUseEver
93,1409413211410,32,0,ls,900109396,screen.MjUseEver,No
93,1409413212113,33,0,ls,900109396,survey.page.screen,DrugUseEver
93,1409413212724,34,0,ls,900109396,screen.DrugUseEver,No
93,1409413213255,35,0,ls,900109396,survey.page.screen,Ride
93,1409413214285,36,0,ls,900109396,screen.Ride,Yes
93,1409413216441,37,0,ls,900109396,survey.page.screen,Drive
93,1409413217630,38,0,ls,900109396,screen.Drive,No
93,1409413218395,39,0,ls,900109396,survey.page.screen,Relax
93,1409413218894,40,0,ls,900109396,screen.Relax,No
93,1409413219661,41,0,ls,900109396,survey.page.screen,Alone
93,1409413220145,42,0,ls,900109396,screen.Alone,No
93,1409413220707,43,0,ls,900109396,survey.page.screen,Forget
93,1409413221176,44,0,ls,900109396,screen.Forget,No
93,1409413221769,45,0,ls,900109396,survey.page.screen,Family
93,1409413222630,46,0,ls,900109396,screen.Family,No
93,1409413223208,47,0,ls,900109396,survey.page.screen,Trouble
93,1409413224191,48,0,ls,900109396,screen.Trouble,No
93,1409413225191,49,0,ls,900109396,screen.risk,high
93,1409413225238,50,0,ls,900109396,survey.page.screen,end
93,1409413243816,51,0,ls,900109396,survey.start,assess
93,1409413266145,52,0,ls,900109396,survey.start,useHistory
93,1409413270473,53,0,ls,900109396,useHistory.AlcEverYN,Yes
93,1409413271238,54,0,ls,900109396,survey.page.useHistory,AlcEverTimes
93,1409413272426,55,0,ls,900109396,useHistory.AlcEverTimes,"40 to 99 times"
93,1409413273098,56,0,ls,900109396,survey.page.useHistory,AlcFirstUseAge
93,1409413275223,57,0,ls,900109396,useHistory.AlcFirstUseAge,"7 years old"
93,1409413276863,58,0,ls,900109396,survey.page.useHistory,AlcFirstDrunkAge
93,1409413279207,59,0,ls,900109396,useHistory.AlcFirstDrunkAge,never
93,1409413279800,60,0,ls,900109396,survey.page.useHistory,AlcYrDays
93,1409413282878,61,0,ls,900109396,useHistory.AlcYrDays,3
93,1409413283410,62,0,ls,900109396,survey.page.useHistory,CigEverYN
93,1409413285270,63,0,ls,900109396,useHistory.CigEverYN,No
93,1409413285770,64,0,ls,900109396,survey.page.useHistory,ChewEverYN
93,1409413286660,65,0,ls,900109396,useHistory.ChewEverYN,No
93,1409413287551,66,0,ls,900109396,survey.page.useHistory,MJEverYN
93,1409413288160,67,0,ls,900109396,useHistory.MJEverYN,No
93,1409413288675,68,0,ls,900109396,survey.page.useHistory,RxEverYN
93,1409413289660,69,0,ls,900109396,useHistory.RxEverYN,No
93,1409413290223,70,0,ls,900109396,survey.page.useHistory,RxEverTimes
93,1409413294269,71,0,ls,900109396,useHistory.RxEverTimes,"3 to 9 times"
93,1409413294925,72,0,ls,900109396,survey.page.useHistory,RxFirstUseAge
93,1409413297754,73,0,ls,900109396,useHistory.RxFirstUseAge,0
93,1409413298630,74,0,ls,900109396,survey.page.useHistory,RxYrDays
93,1409413300238,75,0,ls,900109396,useHistory.RxYrDays,0
93,1409413300973,76,0,ls,900109396,survey.page.useHistory,DrugEverYN
93,1409413302160,77,0,ls,900109396,useHistory.DrugEverYN,No
